route_id,train_no,day_id,station_code,station_name,distance_km,scheduled_time,actual_time,delay_minutes,weather_factor,congestion_factor,dwell_extra_minutes,weather_delay_contrib,congestion_delay_contrib,random_event_delay_contrib,hour_of_day,station_seq
NJP-BJU,12002,13,BJU,Barauni,420,2025-01-14 13:05:26.282699862,2025-01-14 13:34:05.379831293,28.7,1.65,0.95,0.27,9.71,-0.94,0.0,13,7
NJP-BJU,12002,14,NJP,New Jalpaiguri,0,2025-01-15 18:00:00.000000000,2025-01-15 18:19:41.091344212,19.7,1.1,1.53,0.53,1.5,10.58,7.07,18,0
NJP-BJU,12002,14,KIR,Kishanganj,55,2025-01-15 18:47:51.298924982,2025-01-15 19:21:28.108097241,33.6,1.54,1.43,0.29,8.11,8.62,2.81,18,1
NJP-BJU,12002,14,BOE,Barsoi,110,2025-01-15 19:35:42.597849964,2025-01-15 20:13:22.765371776,37.7,1.53,1.3,0.19,8.0,5.95,0.0,19,2
NJP-BJU,12002,14,KNE,Katihar,150,2025-01-15 20:10:30.815249950,2025-01-15 20:46:32.960119226,36.0,1.35,1.21,0.16,5.25,4.26,0.0,20,3
NJP-BJU,12002,14,MLDT,Malda Town,220,2025-01-15 21:11:25.195699928,2025-01-15 21:42:10.159924009,30.7,1.29,1.04,0.31,4.33,0.89,0.0,21,4
NJP-BJU,12002,14,NFK,New Farakka,260,2025-01-15 21:46:13.413099915,2025-01-15 22:08:55.479862132,22.7,1.09,0.9,1.84,1.42,-2.08,0.0,21,5
NJP-BJU,12002,14,SGUJ,Sahibganj,320,2025-01-15 22:38:25.739199895,2025-01-15 23:05:08.471495705,26.7,1.68,1.03,0.01,10.22,0.59,0.0,22,6
NJP-BJU,12002,14,BJU,Barauni,420,2025-01-16 00:05:26.282699862,2025-01-16 00:26:08.524991892,20.7,1.04,1.0,1.48,0.53,-0.0,0.0,0,7
NJP-BJU,12002,15,NJP,New Jalpaiguri,0,2025-01-16 10:00:00.000000000,2025-01-16 10:08:21.463382548,8.4,1.57,0.96,0.53,8.59,-0.77,0.0,10,0
NJP-BJU,12002,15,KIR,Kishanganj,55,2025-01-16 10:47:51.298924982,2025-01-16 10:57:53.114249049,10.0,1.33,0.94,0.32,4.96,-1.1,0.0,10,1
NJP-BJU,12002,15,BOE,Barsoi,110,2025-01-16 11:35:42.597849964,2025-01-16 11:51:08.198499110,15.4,1.62,0.95,0.17,9.27,-1.1,0.05,11,2
NJP-BJU,12002,15,KNE,Katihar,150,2025-01-16 12:10:30.815249950,2025-01-16 12:30:47.083753868,20.3,1.43,0.96,3.89,6.39,-0.81,0.0,12,3
NJP-BJU,12002,15,MLDT,Malda Town,220,2025-01-16 13:11:25.195699928,2025-01-16 13:39:14.526998005,27.8,1.59,0.98,5.08,8.88,-0.32,0.0,13,4
NJP-BJU,12002,15,NFK,New Farakka,260,2025-01-16 13:46:13.413099915,2025-01-16 14:12:38.508670287,26.4,1.05,1.05,2.27,0.82,0.99,2.86,13,5
NJP-BJU,12002,15,SGUJ,Sahibganj,320,2025-01-16 14:38:25.739199895,2025-01-16 15:04:27.662693951,26.0,1.39,1.04,1.03,5.81,0.7,0.0,14,6
NJP-BJU,12002,15,BJU,Barauni,420,2025-01-16 16:05:26.282699862,2025-01-16 16:29:48.996737031,24.4,1.34,1.03,0.45,5.03,0.68,0.0,16,7
NJP-BJU,12002,16,NJP,New Jalpaiguri,0,2025-01-17 05:00:00.000000000,2025-01-17 05:02:32.410227142,2.5,1.33,0.87,0.1,4.95,-2.51,0.0,5,0
NJP-BJU,12002,16,KIR,Kishanganj,55,2025-01-17 05:47:51.298924982,2025-01-17 05:59:38.677636174,11.8,1.47,1.01,1.42,7.05,0.27,1.28,5,1
NJP-BJU,12002,16,BOE,Barsoi,110,2025-01-17 06:35:42.597849964,2025-01-17 06:50:54.727649252,15.2,1.49,0.97,0.14,7.37,-0.56,0.0,6,2
NJP-BJU,12002,16,KNE,Katihar,150,2025-01-17 07:10:30.815249950,2025-01-17 07:39:14.731134602,28.7,1.36,1.26,7.36,5.43,5.3,0.0,7,3
NJP-BJU,12002,16,MLDT,Malda Town,220,2025-01-17 08:11:25.195699928,2025-01-17 08:41:57.244039377,30.5,1.25,1.27,1.2,3.75,5.47,0.0,8,4
NJP-BJU,12002,16,NFK,New Farakka,260,2025-01-17 08:46:13.413099915,2025-01-17 09:23:30.318930957,37.3,1.3,1.49,1.71,4.43,9.77,0.0,8,5
NJP-BJU,12002,16,SGUJ,Sahibganj,320,2025-01-17 09:38:25.739199895,2025-01-17 10:25:06.141887925,46.7,1.75,1.26,4.2,11.28,5.1,0.0,9,6
NJP-BJU,12002,16,BJU,Barauni,420,2025-01-17 11:05:26.282699862,2025-01-17 11:42:10.087105350,36.7,1.37,0.88,0.96,5.48,-2.38,0.0,11,7
NJP-BJU,12002,17,NJP,New Jalpaiguri,0,2025-01-18 21:00:00.000000000,2025-01-18 21:06:19.489825103,6.3,1.34,0.99,1.32,5.17,-0.16,0.0,21,0
NJP-BJU,12002,17,KIR,Kishanganj,55,2025-01-18 21:47:51.298924982,2025-01-18 22:00:57.018985900,13.1,1.44,1.06,0.56,6.61,1.12,0.37,21,1
NJP-BJU,12002,17,BOE,Barsoi,110,2025-01-18 22:35:42.597849964,2025-01-18 22:49:49.251398681,14.1,1.38,0.91,1.16,5.65,-1.86,0.0,22,2
NJP-BJU,12002,17,KNE,Katihar,150,2025-01-18 23:10:30.815249950,2025-01-18 23:22:26.882296452,11.9,1.07,1.01,0.79,1.05,0.21,0.0,23,3
NJP-BJU,12002,17,MLDT,Malda Town,220,2025-01-19 00:11:25.195699928,2025-01-19 00:25:33.386870298,14.1,1.51,0.84,1.39,7.58,-3.19,0.0,0,4
NJP-BJU,12002,17,NFK,New Farakka,260,2025-01-19 00:46:13.413099915,2025-01-19 01:07:07.050409436,20.9,1.56,1.1,0.52,8.41,2.07,0.0,0,5
NJP-BJU,12002,17,SGUJ,Sahibganj,320,2025-01-19 01:38:25.739199895,2025-01-19 01:53:27.658277510,15.0,0.91,1.03,1.06,-1.28,0.63,0.0,1,6
NJP-BJU,12002,17,BJU,Barauni,420,2025-01-19 03:05:26.282699862,2025-01-19 03:25:43.979891850,20.3,1.49,0.9,0.64,7.39,-1.9,3.65,3,7
NJP-BJU,12002,18,NJP,New Jalpaiguri,0,2025-01-19 08:00:00.000000000,2025-01-19 08:16:45.469272107,16.8,1.59,1.26,1.53,8.83,5.14,1.26,8,0
NJP-BJU,12002,18,KIR,Kishanganj,55,2025-01-19 08:47:51.298924982,2025-01-19 09:12:40.116823875,24.8,1.32,1.19,0.39,4.85,3.71,4.13,8,1
NJP-BJU,12002,18,BOE,Barsoi,110,2025-01-19 09:35:42.597849964,2025-01-19 10:07:09.875924029,31.5,1.58,1.25,0.45,8.68,4.96,0.0,9,2
NJP-BJU,12002,18,KNE,Katihar,150,2025-01-19 10:10:30.815249950,2025-01-19 10:40:16.736337760,29.8,1.69,0.85,0.09,10.39,-3.0,0.28,10,3
NJP-BJU,12002,18,MLDT,Malda Town,220,2025-01-19 11:11:25.195699928,2025-01-19 11:38:13.933630198,26.8,1.45,0.89,1.35,6.79,-2.16,0.0,11,4
NJP-BJU,12002,18,NFK,New Farakka,260,2025-01-19 11:46:13.413099915,2025-01-19 12:12:11.602125711,26.0,1.3,0.99,0.51,4.5,-0.11,2.31,11,5
NJP-BJU,12002,18,SGUJ,Sahibganj,320,2025-01-19 12:38:25.739199895,2025-01-19 13:10:53.874475777,32.5,1.76,0.99,3.16,11.38,-0.26,0.0,12,6
NJP-BJU,12002,18,BJU,Barauni,420,2025-01-19 14:05:26.282699862,2025-01-19 14:32:37.420859851,27.2,1.28,0.99,0.48,4.27,-0.29,0.0,14,7
NJP-BJU,12002,19,NJP,New Jalpaiguri,0,2025-01-20 10:00:00.000000000,2025-01-20 10:09:18.636509392,9.3,1.54,1.05,0.24,8.13,0.93,0.0,10,0
NJP-BJU,12002,19,KIR,Kishanganj,55,2025-01-20 10:47:51.298924982,2025-01-20 11:05:26.210993756,17.6,1.66,0.99,1.34,9.9,-0.18,0.0,10,1
NJP-BJU,12002,19,BOE,Barsoi,110,2025-01-20 11:35:42.597849964,2025-01-20 11:47:36.504222576,11.9,1.09,0.89,0.45,1.42,-2.28,0.0,11,2
NJP-BJU,12002,19,KNE,Katihar,150,2025-01-20 12:10:30.815249950,2025-01-20 12:35:29.360736812,25.0,1.44,1.08,8.48,6.57,1.6,0.0,12,3
NJP-BJU,12002,19,MLDT,Malda Town,220,2025-01-20 13:11:25.195699928,2025-01-20 13:31:49.091949151,20.4,1.03,1.06,1.29,0.38,1.25,0.0,13,4
NJP-BJU,12002,19,NFK,New Farakka,260,2025-01-20 13:46:13.413099915,2025-01-20 14:09:58.928955618,23.8,1.5,1.08,0.24,7.54,1.7,0.0,13,5
NJP-BJU,12002,19,SGUJ,Sahibganj,320,2025-01-20 14:38:25.739199895,2025-01-20 15:02:52.604972976,24.4,1.51,0.98,0.55,7.61,-0.34,0.0,14,6
NJP-BJU,12002,19,BJU,Barauni,420,2025-01-20 16:05:26.282699862,2025-01-20 16:31:54.006508795,26.5,1.52,1.07,0.08,7.84,1.43,0.0,16,7
NJP-BJU,12002,20,NJP,New Jalpaiguri,0,2025-01-21 05:00:00.000000000,2025-01-21 05:05:26.745040270,5.4,1.4,0.96,0.22,6.0,-0.77,0.0,5,0
NJP-BJU,12002,20,KIR,Kishanganj,55,2025-01-21 05:47:51.298924982,2025-01-21 06:08:47.318552930,20.9,1.58,0.89,1.1,8.67,-2.27,9.63,5,1
NJP-BJU,12002,20,BOE,Barsoi,110,2025-01-21 06:35:42.597849964,2025-01-21 06:58:39.393436583,22.9,1.61,0.87,0.68,9.16,-2.63,1.07,6,2
NJP-BJU,12002,20,KNE,Katihar,150,2025-01-21 07:10:30.815249950,2025-01-21 07:35:22.225562524,24.9,0.9,1.29,4.5,-1.56,5.86,0.0,7,3
NJP-BJU,12002,20,MLDT,Malda Town,220,2025-01-21 08:11:25.195699928,2025-01-21 08:44:50.100266073,33.4,1.23,1.48,0.7,3.39,9.5,2.43,8,4
NJP-BJU,12002,20,NFK,New Farakka,260,2025-01-21 08:46:13.413099915,2025-01-21 09:29:57.938340330,43.7,1.63,1.43,2.3,9.46,8.6,0.0,8,5
NJP-BJU,12002,20,SGUJ,Sahibganj,320,2025-01-21 09:38:25.739199895,2025-01-21 10:28:01.184328940,49.6,1.57,1.35,2.35,8.59,7.02,1.01,9,6
NJP-BJU,12002,20,BJU,Barauni,420,2025-01-21 11:05:26.282699862,2025-01-21 11:50:17.835586097,44.9,1.61,0.99,0.64,9.11,-0.29,0.68,11,7
NJP-BJU,12002,21,NJP,New Jalpaiguri,0,2025-01-22 12:00:00.000000000,2025-01-22 12:03:30.618171557,3.5,1.38,0.88,0.24,5.75,-2.48,0.0,12,0
NJP-BJU,12002,21,KIR,Kishanganj,55,2025-01-22 12:47:51.298924982,2025-01-22 12:57:49.073679168,10.0,1.33,0.98,1.19,4.99,-0.47,1.8,12,1
NJP-BJU,12002,21,BOE,Barsoi,110,2025-01-22 13:35:42.597849964,2025-01-22 13:46:51.056776466,11.1,1.13,0.99,2.27,2.01,-0.11,0.0,13,2
NJP-BJU,12002,21,KNE,Katihar,150,2025-01-22 14:10:30.815249950,2025-01-22 14:29:34.226740243,19.1,1.73,1.0,0.23,10.94,0.09,0.0,14,3
NJP-BJU,12002,21,MLDT,Malda Town,220,2025-01-22 15:11:25.195699928,2025-01-22 15:30:02.150256398,18.6,1.28,1.04,0.33,4.21,0.74,0.0,15,4
NJP-BJU,12002,21,NFK,New Farakka,260,2025-01-22 15:46:13.413099915,2025-01-22 16:06:32.531861558,20.3,1.44,1.03,0.08,6.62,0.59,0.0,15,5
NJP-BJU,12002,21,SGUJ,Sahibganj,320,2025-01-22 16:38:25.739199895,2025-01-22 17:01:06.609820141,22.7,0.95,0.92,10.78,-0.73,-1.59,0.0,16,6
NJP-BJU,12002,21,BJU,Barauni,420,2025-01-22 18:05:26.282699862,2025-01-22 18:27:00.766743619,21.6,0.86,1.26,2.74,-2.15,5.1,0.0,18,7
NJP-BJU,12002,22,NJP,New Jalpaiguri,0,2025-01-23 20:00:00.000000000,2025-01-23 20:07:10.380910362,7.2,1.07,1.14,3.3,1.07,2.8,0.0,20,0
NJP-BJU,12002,22,KIR,Kishanganj,55,2025-01-23 20:47:51.298924982,2025-01-23 21:02:57.433443740,15.1,1.42,1.19,0.01,6.31,3.76,0.0,20,1
NJP-BJU,12002,22,BOE,Barsoi,110,2025-01-23 21:35:42.597849964,2025-01-23 22:04:47.569529175,29.1,1.64,1.22,0.91,9.56,4.36,3.67,21,2
NJP-BJU,12002,22,KNE,Katihar,150,2025-01-23 22:10:30.815249950,2025-01-23 22:42:49.169981198,32.3,1.06,1.12,2.7,0.95,2.49,5.81,22,3
NJP-BJU,12002,22,MLDT,Malda Town,220,2025-01-23 23:11:25.195699928,2025-01-23 23:47:43.550187288,36.3,1.7,0.98,3.56,10.45,-0.32,0.0,23,4
NJP-BJU,12002,22,NFK,New Farakka,260,2025-01-23 23:46:13.413099915,2025-01-24 00:15:50.497233477,29.6,1.27,0.95,1.0,4.12,-0.92,0.0,23,5
NJP-BJU,12002,22,SGUJ,Sahibganj,320,2025-01-24 00:38:25.739199895,2025-01-24 01:13:13.264503995,34.8,1.83,1.04,0.96,12.39,0.7,0.0,0,6
NJP-BJU,12002,22,BJU,Barauni,420,2025-01-24 02:05:26.282699862,2025-01-24 02:37:03.140364358,31.6,1.51,0.94,0.84,7.58,-1.16,0.0,2,7
NJP-BJU,12002,23,NJP,New Jalpaiguri,0,2025-01-24 11:00:00.000000000,2025-01-24 11:11:56.051698843,11.9,1.41,1.19,1.93,6.15,3.85,0.0,11,0
NJP-BJU,12002,23,KIR,Kishanganj,55,2025-01-24 11:47:51.298924982,2025-01-24 12:12:37.697106974,24.8,1.55,1.14,2.14,8.29,2.82,3.16,11,1
NJP-BJU,12002,23,BOE,Barsoi,110,2025-01-24 12:35:42.597849964,2025-01-24 13:10:49.900826379,35.1,1.29,1.04,2.74,4.31,0.9,9.84,12,2
NJP-BJU,12002,23,KNE,Katihar,150,2025-01-24 13:10:30.815249950,2025-01-24 13:43:12.212488047,32.7,1.42,0.99,2.11,6.29,-0.3,0.0,13,3
NJP-BJU,12002,23,MLDT,Malda Town,220,2025-01-24 14:11:25.195699928,2025-01-24 14:54:15.489952033,42.8,1.48,0.94,2.04,7.26,-1.18,11.84,14,4
NJP-BJU,12002,23,NFK,New Farakka,260,2025-01-24 14:46:13.413099915,2025-01-24 15:25:43.165939423,39.5,1.49,1.04,1.38,7.4,0.72,0.0,14,5
NJP-BJU,12002,23,SGUJ,Sahibganj,320,2025-01-24 15:38:25.739199895,2025-01-24 16:12:20.160058134,33.9,1.25,0.99,2.66,3.79,-0.19,0.0,15,6
NJP-BJU,12002,23,BJU,Barauni,420,2025-01-24 17:05:26.282699862,2025-01-24 17:41:24.000029956,36.0,1.66,1.03,0.25,9.83,0.69,1.46,17,7
NJP-BJU,12002,24,NJP,New Jalpaiguri,0,2025-01-25 21:00:00.000000000,2025-01-25 21:23:18.601813240,23.3,1.7,0.87,1.89,10.54,-2.67,13.55,21,0
NJP-BJU,12002,24,KIR,Kishanganj,55,2025-01-25 21:47:51.298924982,2025-01-25 22:14:36.491259680,26.8,1.5,1.08,1.26,7.48,1.7,0.0,21,1
NJP-BJU,12002,24,BOE,Barsoi,110,2025-01-25 22:35:42.597849964,2025-01-25 22:58:13.377562027,22.5,1.19,0.96,1.84,2.78,-0.83,0.0,22,2
NJP-BJU,12002,24,KNE,Katihar,150,2025-01-25 23:10:30.815249950,2025-01-25 23:33:34.049732965,23.1,1.25,0.98,1.54,3.79,-0.43,2.4,23,3
NJP-BJU,12002,24,MLDT,Malda Town,220,2025-01-26 00:11:25.195699928,2025-01-26 00:34:53.225788018,23.5,1.47,0.95,1.22,7.03,-0.92,0.0,0,4
NJP-BJU,12002,24,NFK,New Farakka,260,2025-01-26 00:46:13.413099915,2025-01-26 01:02:00.661037250,15.8,1.09,0.9,0.01,1.29,-1.93,0.0,0,5
NJP-BJU,12002,24,SGUJ,Sahibganj,320,2025-01-26 01:38:25.739199895,2025-01-26 01:49:57.236298556,11.5,1.04,0.96,0.71,0.64,-0.88,0.0,1,6
NJP-BJU,12002,24,BJU,Barauni,420,2025-01-26 03:05:26.282699862,2025-01-26 03:22:23.230178623,16.9,1.62,0.96,0.37,9.23,-0.72,0.0,3,7
NJP-BJU,12002,25,NJP,New Jalpaiguri,0,2025-01-26 20:00:00.000000000,2025-01-26 20:12:13.322751516,12.2,1.49,1.22,0.37,7.37,4.48,0.0,20,0
NJP-BJU,12002,25,KIR,Kishanganj,55,2025-01-26 20:47:51.298924982,2025-01-26 21:13:57.842599815,26.1,1.48,1.35,3.26,7.26,7.03,0.0,20,1
NJP-BJU,12002,25,BOE,Barsoi,110,2025-01-26 21:35:42.597849964,2025-01-26 22:00:59.489795871,25.3,1.38,1.04,0.49,5.65,0.87,0.0,21,2
NJP-BJU,12002,25,KNE,Katihar,150,2025-01-26 22:10:30.815249950,2025-01-26 22:34:54.407183762,24.4,1.34,1.07,0.11,5.09,1.49,0.0,22,3
NJP-BJU,12002,25,MLDT,Malda Town,220,2025-01-26 23:11:25.195699928,2025-01-26 23:26:08.369718422,14.7,0.76,0.99,1.34,-3.59,-0.11,0.0,23,4
NJP-BJU,12002,25,NFK,New Farakka,260,2025-01-26 23:46:13.413099915,2025-01-26 23:56:09.447421772,9.9,1.01,0.95,0.58,0.09,-1.04,0.0,23,5
NJP-BJU,12002,25,SGUJ,Sahibganj,320,2025-01-27 00:38:25.739199895,2025-01-27 00:51:44.553990491,13.3,1.48,0.96,0.02,7.23,-0.89,0.0,0,6
NJP-BJU,12002,25,BJU,Barauni,420,2025-01-27 02:05:26.282699862,2025-01-27 02:26:11.366483754,20.8,1.59,1.01,2.43,8.86,0.15,0.0,2,7
NJP-BJU,12002,26,NJP,New Jalpaiguri,0,2025-01-27 09:00:00.000000000,2025-01-27 09:12:20.029302600,12.3,1.2,1.28,3.75,2.94,5.64,0.0,9,0
NJP-BJU,12002,26,KIR,Kishanganj,55,2025-01-27 09:47:51.298924982,2025-01-27 10:02:27.595447119,14.6,1.2,1.11,0.7,2.97,2.3,0.0,9,1
NJP-BJU,12002,26,BOE,Barsoi,110,2025-01-27 10:35:42.597849964,2025-01-27 10:49:09.723327078,13.5,1.04,1.03,1.1,0.62,0.59,0.92,10,2
NJP-BJU,12002,26,KNE,Katihar,150,2025-01-27 11:10:30.815249950,2025-01-27 11:27:39.589897949,17.1,1.21,1.01,4.43,3.17,0.13,0.0,11,3
NJP-BJU,12002,26,MLDT,Malda Town,220,2025-01-27 12:11:25.195699928,2025-01-27 12:28:32.673559730,17.1,1.36,0.91,1.39,5.46,-1.73,0.0,12,4
NJP-BJU,12002,26,NFK,New Farakka,260,2025-01-27 12:46:13.413099915,2025-01-27 13:05:09.811008036,18.9,1.44,1.01,0.17,6.6,0.18,0.0,12,5
NJP-BJU,12002,26,SGUJ,Sahibganj,320,2025-01-27 13:38:25.739199895,2025-01-27 14:02:00.860929079,23.6,1.66,0.94,1.66,9.84,-1.17,0.0,13,6
NJP-BJU,12002,26,BJU,Barauni,420,2025-01-27 15:05:26.282699862,2025-01-27 15:30:02.142680246,24.6,1.34,1.13,0.31,5.12,2.66,0.0,15,7
NJP-BJU,12002,27,NJP,New Jalpaiguri,0,2025-01-28 19:00:00.000000000,2025-01-28 19:14:16.432231390,14.3,1.33,1.41,1.13,4.88,8.27,0.0,19,0
NJP-BJU,12002,27,KIR,Kishanganj,55,2025-01-28 19:47:51.298924982,2025-01-28 20:11:06.968144307,23.3,1.37,1.32,1.11,5.58,6.41,0.18,19,1
NJP-BJU,12002,27,BOE,Barsoi,110,2025-01-28 20:35:42.597849964,2025-01-28 21:15:32.478721354,39.8,1.39,1.42,2.09,5.81,8.38,7.26,20,2
NJP-BJU,12002,27,KNE,Katihar,150,2025-01-28 21:10:30.815249950,2025-01-28 21:51:32.531149840,41.0,1.31,1.08,6.83,4.64,1.68,0.0,21,3
NJP-BJU,12002,27,MLDT,Malda Town,220,2025-01-28 22:11:25.195699928,2025-01-28 22:46:03.039585817,34.6,1.22,1.05,1.67,3.33,0.91,0.0,22,4
NJP-BJU,12002,27,NFK,New Farakka,260,2025-01-28 22:46:13.413099915,2025-01-28 23:19:11.895846014,33.0,1.58,0.96,0.97,8.63,-0.87,0.0,22,5
NJP-BJU,12002,27,SGUJ,Sahibganj,320,2025-01-28 23:38:25.739199895,2025-01-29 00:07:01.284936517,28.6,1.4,0.85,2.46,6.03,-2.98,0.0,23,6
NJP-BJU,12002,27,BJU,Barauni,420,2025-01-29 01:05:26.282699862,2025-01-29 01:40:45.031699935,35.3,1.73,1.17,0.91,10.92,3.46,0.0,1,7
NJP-BJU,12002,28,NJP,New Jalpaiguri,0,2025-01-29 18:00:00.000000000,2025-01-29 18:12:04.544965034,12.1,1.45,1.2,1.23,6.77,4.08,0.0,18,0
NJP-BJU,12002,28,KIR,Kishanganj,55,2025-01-29 18:47:51.298924982,2025-01-29 19:09:09.415766671,21.3,1.31,1.27,1.38,4.6,5.43,1.44,18,1
NJP-BJU,12002,28,BOE,Barsoi,110,2025-01-29 19:35:42.597849964,2025-01-29 20:01:49.293030800,26.1,1.31,1.3,0.62,4.67,5.91,0.0,19,2
NJP-BJU,12002,28,KNE,Katihar,150,2025-01-29 20:10:30.815249950,2025-01-29 20:42:39.251892665,32.1,1.64,1.16,1.08,9.61,3.18,0.0,20,3
NJP-BJU,12002,28,MLDT,Malda Town,220,2025-01-29 21:11:25.195699928,2025-01-29 21:44:47.615321785,33.4,1.66,1.01,0.77,9.87,0.24,0.0,21,4
NJP-BJU,12002,28,NFK,New Farakka,260,2025-01-29 21:46:13.413099915,2025-01-29 22:16:49.445742977,30.6,1.39,1.02,1.01,5.9,0.33,0.0,21,5
NJP-BJU,12002,28,SGUJ,Sahibganj,320,2025-01-29 22:38:25.739199895,2025-01-29 23:03:28.781603379,25.1,1.25,0.9,1.89,3.69,-1.94,0.0,22,6
NJP-BJU,12002,28,BJU,Barauni,420,2025-01-30 00:05:26.282699862,2025-01-30 00:32:58.432286666,27.5,1.32,1.03,0.89,4.74,0.69,3.68,0,7
NJP-BJU,12002,29,NJP,New Jalpaiguri,0,2025-01-30 14:00:00.000000000,2025-01-30 14:10:03.061475629,10.1,1.49,1.0,2.63,7.41,0.01,0.0,14,0
NJP-BJU,12002,29,KIR,Kishanganj,55,2025-01-30 14:47:51.298924982,2025-01-30 15:03:40.525626946,15.8,1.37,1.01,0.82,5.51,0.28,2.18,14,1
NJP-BJU,12002,29,BOE,Barsoi,110,2025-01-30 15:35:42.597849964,2025-01-30 15:55:06.035005724,19.4,1.56,1.0,0.02,8.33,-0.04,0.0,15,2
NJP-BJU,12002,29,KNE,Katihar,150,2025-01-30 16:10:30.815249950,2025-01-30 16:35:41.208252847,25.2,1.37,1.1,0.76,5.52,2.08,3.25,16,3
NJP-BJU,12002,29,MLDT,Malda Town,220,2025-01-30 17:11:25.195699928,2025-01-30 17:42:30.860755431,31.1,1.53,1.05,4.34,7.89,1.08,0.16,17,4
NJP-BJU,12002,29,NFK,New Farakka,260,2025-01-30 17:46:13.413099915,2025-01-30 18:15:58.175239029,29.7,1.56,0.87,2.14,8.42,-2.58,0.0,17,5
NJP-BJU,12002,29,SGUJ,Sahibganj,320,2025-01-30 18:38:25.739199895,2025-01-30 19:15:42.275075427,37.3,1.41,1.44,1.5,6.13,8.83,0.0,18,6
NJP-BJU,12002,29,BJU,Barauni,420,2025-01-30 20:05:26.282699862,2025-01-30 20:35:41.570634811,30.3,1.09,1.1,0.83,1.39,1.94,0.0,20,7
NJP-BJU,12002,30,NJP,New Jalpaiguri,0,2025-01-31 21:00:00.000000000,2025-01-31 21:06:49.389618353,6.8,1.39,0.98,1.36,5.78,-0.31,0.0,21,0
NJP-BJU,12002,30,KIR,Kishanganj,55,2025-01-31 21:47:51.298924982,2025-01-31 22:00:52.097044343,13.0,1.34,1.09,1.42,5.05,1.77,0.0,21,1
NJP-BJU,12002,30,BOE,Barsoi,110,2025-01-31 22:35:42.597849964,2025-01-31 22:49:05.411913030,13.4,1.06,0.99,0.12,0.94,-0.28,3.49,22,2
NJP-BJU,12002,30,KNE,Katihar,150,2025-01-31 23:10:30.815249950,2025-01-31 23:26:41.421605686,16.2,1.43,1.0,0.4,6.48,-0.07,0.0,23,3
NJP-BJU,12002,30,MLDT,Malda Town,220,2025-02-01 00:11:25.195699928,2025-02-01 00:28:08.266985396,16.7,1.4,0.95,0.5,5.99,-1.1,0.0,0,4
NJP-BJU,12002,30,NFK,New Farakka,260,2025-02-01 00:46:13.413099915,2025-02-01 00:57:39.090213098,11.4,1.07,0.91,0.42,1.09,-1.79,0.0,0,5
NJP-BJU,12002,30,SGUJ,Sahibganj,320,2025-02-01 01:38:25.739199895,2025-02-01 01:54:46.869013597,16.4,1.61,0.93,0.68,9.15,-1.47,0.0,1,6
NJP-BJU,12002,30,BJU,Barauni,420,2025-02-01 03:05:26.282699862,2025-02-01 03:21:10.764430532,15.7,1.21,1.03,0.51,3.17,0.62,0.0,3,7
NJP-BJU,12002,31,NJP,New Jalpaiguri,0,2025-02-01 08:00:00.000000000,2025-02-01 08:17:57.013069320,18.0,1.41,1.29,2.42,6.13,5.74,3.66,8,0
NJP-BJU,12002,31,KIR,Kishanganj,55,2025-02-01 08:47:51.298924982,2025-02-01 09:11:43.582383241,23.9,1.41,1.22,0.69,6.22,4.39,0.0,8,1
NJP-BJU,12002,31,BOE,Barsoi,110,2025-02-01 09:35:42.597849964,2025-02-01 10:09:04.228266461,33.4,1.55,1.32,2.08,8.2,6.37,0.0,9,2
NJP-BJU,12002,31,KNE,Katihar,150,2025-02-01 10:10:30.815249950,2025-02-01 10:51:08.606461185,40.6,1.53,0.81,6.0,7.91,-3.83,7.2,10,3
NJP-BJU,12002,31,MLDT,Malda Town,220,2025-02-01 11:11:25.195699928,2025-02-01 11:48:59.669314568,37.6,1.3,1.17,1.2,4.46,3.47,0.0,11,4
NJP-BJU,12002,31,NFK,New Farakka,260,2025-02-01 11:46:13.413099915,2025-02-01 12:16:53.148338646,30.7,1.47,0.85,0.27,7.07,-2.98,0.0,11,5
NJP-BJU,12002,31,SGUJ,Sahibganj,320,2025-02-01 12:38:25.739199895,2025-02-01 13:04:01.754281178,25.6,1.24,1.01,0.34,3.55,0.25,0.0,12,6
NJP-BJU,12002,31,BJU,Barauni,420,2025-02-01 14:05:26.282699862,2025-02-01 14:23:50.200322619,18.4,1.01,1.01,0.07,0.19,0.12,0.1,14,7
NJP-BJU,12002,32,NJP,New Jalpaiguri,0,2025-02-02 16:00:00.000000000,2025-02-02 16:07:46.812683286,7.8,1.43,0.98,1.63,6.49,-0.34,0.0,16,0
NJP-BJU,12002,32,KIR,Kishanganj,55,2025-02-02 16:47:51.298924982,2025-02-02 16:58:23.491190515,10.5,1.37,0.94,0.78,5.54,-1.23,0.0,16,1
NJP-BJU,12002,32,BOE,Barsoi,110,2025-02-02 17:35:42.597849964,2025-02-02 17:58:40.274415333,23.0,1.28,1.13,0.13,4.17,2.54,8.74,17,2
NJP-BJU,12002,32,KNE,Katihar,150,2025-02-02 18:10:30.815249950,2025-02-02 18:35:18.915308319,24.8,1.19,1.26,0.68,2.92,5.13,0.0,18,3
NJP-BJU,12002,32,MLDT,Malda Town,220,2025-02-02 19:11:25.195699928,2025-02-02 19:41:03.614433274,29.6,1.48,1.25,0.13,7.16,4.99,0.0,19,4
